,Tin Oxide,Titania,Tungsten Oxide,Indium Oxide,T
5136,1145,915,733,892,21.1
5137,1169,910,726,992,21.1
5138,1105,905,734,950,21.2
5139,1049,817,806,882,20.8
5140,1069,844,767,883,20.8
5141,1073,838,768,892,20.7
5142,1039,817,799,836,20.1
5143,1021,811,794,837,20.2
5144,825,536,1203,498,19.4
5145,828,558,1166,494,18.8
5146,847,576,1139,507,17.9
5147,903,679,956,660,18.2
5148,1041,865,757,902,18.6
5149,1314,1267,559,1240,19.6
5150,1326,1416,499,1395,20.2
5151,1464,1444,475,1625,19.7
5152,1313,1213,564,1359,19.2
5153,1202,1058,647,1152,20
5154,1225,1155,607,1159,21.1
5155,1257,1248,557,1179,20.2
5156,1271,1217,566,1227,20.2
5157,1179,1120,634,1119,21.9
5158,1278,1248,574,1243,23.2
5159,1435,1429,499,1449,21.7
5160,1326,1356,525,1405,20.8
5161,1324,1335,537,1444,19.9
5162,1206,1185,592,1386,19.7
5163,1052,987,700,1102,20
5164,1057,934,743,1041,19
5165,952,833,846,881,18.8
5166,911,769,919,791,18.9
5167,898,742,915,796,18.1
5168,809,593,1134,647,18.3
5169,823,616,1072,716,18.3
5170,814,666,1029,719,17.8
5171,857,705,982,733,16.9
5172,935,810,881,835,17.8
5173,1159,1110,671,1094,17.6
5174,1102,1141,648,1114,17.9
5175,979,917,795,903,18.1
5176,998,941,785,914,18.2
5177,962,911,793,872,19.7
5178,985,957,773,860,20.8
5179,1043,1053,707,959,20.5
5180,929,875,826,814,18.9
5181,946,898,816,827,18.4
5182,955,894,818,804,17.9
5183,1004,1012,730,906,17.1
5184,1037,1053,708,958,16.5
5185,1066,1140,670,1032,16.7
5186,890,813,898,772,15.4
5187,843,729,990,618,15.5
5188,834,716,997,614,15.6
5189,809,659,1074,550,14.8
5190,786,600,1164,511,14.8
5191,747,543,1276,469,14.6
5192,723,485,1419,425,14.6
5193,704,444,1558,394,14.4
5194,709,449,1590,392,14.5
5195,726,466,1485,408,14.3
5196,798,599,1205,517,14.7
5197,925,800,908,750,14.3
5198,906,809,878,787,14
5199,896,809,882,788,15.4
5200,882,776,932,760,16.5
5201,948,853,859,839,17.4
5202,945,886,818,827,18
5203,942,871,832,765,17.9
5204,943,864,831,814,17.4
5205,894,810,892,737,16
5206,984,910,795,875,15.3
5207,1044,1022,726,983,15.2
5208,981,983,759,942,14.8
5209,1021,1001,731,971,14.7
5210,943,867,834,891,14.8
5211,863,732,970,724,14.9
5212,847,698,1013,719,15.2
5213,859,698,1015,705,15.3
5214,861,712,1004,718,15.1
5215,786,602,1146,584,15
5216,740,506,1333,469,14.9
5217,730,483,1434,438,15.2
5218,728,475,1436,432,15.1
5219,755,517,1325,487,14.9
5220,854,663,1080,655,15.2
5221,1079,985,758,1009,15.3
5222,1097,1103,659,1113,15.6
5223,1024,976,747,1030,16.3
5224,990,942,776,986,20.4
5225,1013,901,788,975,21.9
5226,1051,968,746,984,21.5
5227,1052,966,726,982,22.2
5228,1141,1049,675,1117,21
5229,1130,1024,679,1177,21.9
5230,1099,993,711,1129,21.5
5231,1182,1064,653,1217,19.7
5232,1211,1135,615,1234,18.8
5233,1340,1324,537,1412,19.3
5234,1299,1237,553,1350,17.6
5235,1046,872,769,968,16.4
5236,949,754,884,759,16.6
5237,966,756,908,741,15.9
5238,1062,887,770,866,15.1
5239,934,730,906,757,14.8
5240,862,649,1046,675,14.4
5241,823,590,1125,624,15.8
5242,839,604,1097,605,15.2
5243,879,681,992,703,14.8
5244,1095,977,725,998,14.6
5245,1359,1311,544,1311,14.8
5246,1354,1358,519,1403,15.6
5247,1420,1405,501,1573,17.3
5248,1265,1221,578,1354,22.2
5249,1146,1122,639,1131,24.4
5250,1150,1149,620,1113,22.7
5251,1282,1247,560,1258,20.5
5252,1067,1085,684,985,23.3
5253,1185,1243,603,1197,23.2
5254,1312,1381,540,1402,21.5
5255,1319,1426,509,1491,20.9
5256,1255,1342,539,1396,19.8
5257,1123,1119,648,1198,20.1
5258,1126,1045,689,1166,19.6
5259,924,766,902,752,18.6
5260,982,849,853,717,14.5
5261,936,756,939,693,16.3
5262,1069,865,825,816,14.1
5263,967,785,879,766,14.5
5264,869,649,1033,631,14.7
5265,916,692,986,683,14.5
5266,886,686,970,654,15
5267,926,747,902,759,14.5
5268,971,851,808,876,14.6
5269,1029,886,807,926,15
5270,1124,1057,667,1091,15.9
5271,1063,964,729,1045,17.4
5272,1028,961,756,928,21.3
5273,944,910,828,777,22
5274,913,857,892,640,20.3
5275,966,906,819,741,20.2
5276,833,737,1021,483,20.8
5277,891,789,960,522,21.6
5278,995,927,825,718,22
5279,1038,929,816,798,19.9
5280,1146,1118,695,1174,19.2
5281,1059,958,787,891,17.9
5282,1065,893,819,799,14.7
5283,1013,822,855,855,15.1
5284,942,712,979,734,17.2
5285,925,735,960,691,15.4
5286,871,628,1118,557,16.5
5287,864,633,1097,523,16.4
5288,929,698,991,610,15.4
5289,912,690,984,574,15.8
5290,817,602,1120,470,16
5291,786,558,1217,434,15
5292,827,595,1208,507,13.9
5293,789,604,1181,467,15.9
5294,875,754,961,591,15.9
5295,959,792,913,717,17.1
5296,969,850,846,774,19.2
5297,947,821,900,697,21.5
5298,960,848,866,701,21.6
5299,1017,1020,744,752,21.6
5300,979,1057,701,760,22
5301,843,748,999,505,22.1
5302,877,769,962,529,22.4
5303,1053,1072,733,832,20.9
5304,1047,1037,749,904,19.8
5305,1105,1074,712,1050,18.2
5306,1008,968,783,1000,17.3
5307,975,891,814,911,15.8
5308,954,850,840,858,15.5
5309,987,904,808,903,15.5
5310,880,784,922,781,15.8
5311,856,732,988,714,14.8
5312,788,614,1116,625,14.8
5313,760,555,1226,568,13.8
5314,777,570,1191,616,14.5
5315,825,661,1074,710,14
5316,1011,947,759,953,12.6
5317,1237,1319,576,1271,13.3
5318,1298,1473,514,1447,14.4
5319,1153,1230,616,1296,16.8
5320,1101,1124,646,1217,19.7
5321,1215,1203,599,1341,21.1
5322,1163,1179,608,1180,22.2
5323,1285,1293,549,1365,21.4
5324,1288,1253,537,1410,19.9
5325,1362,1334,512,1529,20.3
5326,1405,1372,497,1573,20
5327,1610,1697,407,1810,19.7
5328,1612,1745,398,1834,19.3
5329,1520,1604,436,1672,18.5
5330,1489,1534,444,1686,17.8
5331,1181,1124,597,1302,17.6
5332,995,898,761,1023,17.5
5333,998,875,779,992,16.5
5334,984,864,788,960,16.2
5335,1022,898,746,955,14.9
5336,951,835,788,887,14.1
5337,910,773,842,851,14
5338,932,792,818,903,14.9
5339,974,859,772,954,15.2
5340,1117,1031,669,1107,15.2
5341,1367,1343,517,1442,15.2
5342,1583,1726,404,1818,15.8
5343,1526,1552,441,1802,16.6
5344,1399,1416,485,1671,17.6
5345,1436,1435,479,1710,18.3
5346,1455,1468,474,1746,19.4
5347,1311,1286,544,1495,20.9
5348,1174,1097,640,1203,22
5349,1242,1158,602,1252,22.8
5350,1267,1151,593,1528,21.7
5351,1401,1326,530,1629,21.3
5352,1428,1393,490,1608,21.2
5353,1478,1447,474,1664,21.2
5354,1518,1483,454,1666,20.8
5355,1468,1415,470,1594,19.9
5356,1369,1305,513,1421,18.8
5357,1244,1141,571,1337,19.2
5358,1217,1077,603,1270,19
5359,1103,979,666,1156,19.5
5360,1118,951,675,1124,19.4
5361,1087,950,684,1049,18.4
5362,1069,931,688,1044,18.7
5363,1112,985,645,1109,18.4
5364,1196,1086,594,1224,18.5
5365,1522,1457,458,1611,18.8
5366,1715,1728,371,2004,19.9
5367,1582,1459,448,1776,21.3
5368,1494,1379,467,1723,23
5369,1631,1455,438,1916,22.4
5370,1650,1506,424,1955,23.8
5371,1640,1503,431,1894,24.7
5372,1589,1418,452,1823,25.4
5373,1538,1362,473,1793,25.7
5374,1597,1573,424,1956,24.8
5375,1884,1846,348,2203,24.6
5376,1835,1770,358,2073,23.9
5377,1759,1684,373,1923,23
5378,1666,1553,409,1780,22.4
5379,1506,1360,458,1609,22
5380,1378,1229,511,1466,21.8
5381,1448,1283,496,1504,21.9
5382,1481,1359,467,1518,21.7
5383,1289,1161,552,1289,21.3
5384,1109,951,664,1076,20.8
5385,994,812,784,947,21.4
5386,1015,839,754,970,21.4
5387,966,771,830,900,21.3
5388,1088,932,706,1034,21.5
5389,1303,1198,578,1235,21.9
5390,1440,1412,494,1455,22.6
5391,1392,1313,517,1478,22.6
5392,1248,1167,572,1393,25.5
5393,1197,1058,634,1237,27
5394,1357,1230,542,1373,25.2
5395,1263,1143,578,1310,26.6
5396,1261,1148,585,1287,27.2
5397,1382,1200,539,1413,26.9
5398,1400,1230,519,1483,26.5
5399,1443,1322,488,1539,27
5400,1630,1520,427,1691,25.9
5401,1720,1661,382,1846,25.1
5402,1600,1492,432,1665,24.7
5403,1525,1427,450,1577,23.6
5404,1544,1409,448,1603,22.4
5405,1455,1357,466,1530,21.6
5406,1203,1090,593,1205,21.3
5407,1038,895,714,999,21.2
5408,975,807,788,904,20.3
5409,917,714,870,843,20.8
5410,930,741,849,843,19.6
5411,960,804,802,886,18.7
5412,982,834,770,911,19.8
5413,1359,1282,541,1319,19.8
5414,1500,1503,437,1927,20.4
5415,1315,1261,535,1554,22.3
5416,1307,1248,525,1565,22.6
5417,1235,1125,574,1462,24.5
5418,1310,1194,538,1487,24.4
5419,1459,1375,467,1690,26
5420,1461,1358,474,1603,26.8
5421,1476,1352,474,1568,26.4
5422,1612,1496,429,1743,26.9
5423,1654,1546,435,2007,26.2
5424,1808,1771,373,2235,24.3
5425,1681,1666,397,1998,23.3
5426,1494,1443,454,1795,22.3
5427,1251,1107,579,1407,21.3
5428,1132,965,669,1211,21.2
5429,1158,970,664,1202,20.3
5430,1146,983,673,1136,20.4
5431,993,813,792,946,19.9
5432,989,814,800,915,19.1
5433,943,746,852,864,19.3
5434,910,712,872,836,19.6
5435,925,742,876,842,18.1
5436,1039,882,724,1002,18.1
5437,1208,1104,598,1165,17.6
5438,1268,1179,545,1294,18.2
5439,1353,1265,507,1475,20.2
5440,1317,1171,542,1436,21.6
5441,1356,1187,534,1465,23.3
5442,1414,1279,504,1583,25
5443,1326,1206,533,1432,25.4
5444,1211,1067,609,1270,26.1
5445,1324,1173,564,1354,27
5446,1324,1181,565,1318,27.2
5447,1361,1189,549,1351,25.6
5448,1475,1324,490,1530,23.3
5449,1537,1381,469,1615,22.2
5450,1413,1231,520,1415,21.6
5451,1229,1055,607,1219,21
5452,1297,1136,567,1307,20.3
5453,1302,1088,594,1297,20
5454,1347,1165,573,1321,19.7
5455,1165,1042,631,1133,19.5
5456,1155,1012,633,1124,19.4
5457,1050,916,696,997,19.3
5458,1035,855,731,952,18.7
5459,1057,925,684,972,18
5460,1029,880,709,965,17.3
5461,1037,902,704,984,17.5
5462,920,755,853,880,20
5463,1080,891,732,1001,19.1
5464,1152,966,661,1137,21.4
5465,1085,918,721,1023,24.6
5466,1071,882,745,962,25
5467,1000,807,811,825,25.3
5468,1058,875,756,877,24.8
5469,1184,983,667,1046,25.3
5470,1189,965,670,1060,26.5
5471,1277,1043,614,1155,25
5472,1482,1305,503,1464,22.9
5473,1555,1410,464,2185,21.7
5474,1324,1168,568,1959,21.8
5475,1015,869,747,1375,21.2
5476,1010,860,768,1212,20.2
5477,1081,938,697,1273,18.4
5478,1071,936,695,1249,17.9
5479,1014,864,745,1097,16.9
5480,891,735,878,933,16.5
5481,874,715,889,858,15.4
5482,882,729,875,870,15.5
5483,940,806,800,1013,16.2
5484,1020,866,749,1087,15.8
5485,1316,1253,527,1566,16
5486,1423,1429,467,1631,16.3
5487,1314,1262,531,1564,18.7
5488,1317,1283,518,1601,20.5
5489,1305,1245,524,1539,19.3
5490,1351,1298,498,1577,20
5491,1438,1425,451,1732,21.4
5492,1454,1380,457,1672,21.5
5493,1512,1441,432,1744,21.6
5494,1584,1597,392,1845,21.6
5495,1816,1897,330,2164,21.7
5496,1824,1862,340,2106,21
5497,1744,1793,352,2007,20
5498,1588,1610,400,1791,19.3
5499,1319,1273,511,1444,18.5
5500,1313,1285,505,1373,17.7
5501,1073,1005,661,1110,18.5
5502,1119,1056,624,1099,17
5503,989,900,737,968,16.8
5504,912,788,822,847,15.5
5505,904,787,820,852,15.3
5506,851,726,897,799,15
5507,902,809,835,834,14.8
5508,981,923,730,956,15.7
5509,1267,1260,572,1259,16.2
5510,1392,1429,469,1494,16.3
5511,1308,1285,522,1458,17.7
5512,1313,1318,511,1491,18.3
5513,1350,1299,518,1560,20.1
5514,1477,1471,455,1750,22.6
5515,1409,1393,484,1709,24.6
5516,1495,1465,451,1786,24.9
5517,1606,1573,419,1900,24.9
5518,1669,1615,404,1963,24
5519,1822,1890,347,2161,23.2
5520,1908,2007,325,2372,22.5
5521,1664,1699,385,2062,22.2
5522,1465,1404,468,1736,22.6
5523,1076,972,691,1192,21
5524,1055,895,758,1043,19.8
5525,1075,878,734,948,17.7
5526,1135,948,685,992,17.6
5527,998,799,786,867,17.4
5528,953,734,861,825,17.4
5529,926,708,874,803,17.2
5530,895,656,946,786,17
5531,967,767,833,866,16.8
5532,1164,997,641,1113,17.6
5533,1421,1313,502,1384,18
5534,1465,1515,454,1516,18
5535,1189,1075,614,1222,18.2
5536,1278,1182,585,1354,19.7
5537,1169,1144,611,1291,21
5538,1214,1203,580,1308,20.7
5539,1351,1345,502,1420,19.5
5540,1340,1256,537,1297,18.5
5541,1157,1131,623,1157,19.6
5542,1118,1096,647,1130,19.9
5543,1150,1173,608,1195,20
5544,1247,1315,544,1341,19.2
5545,1194,1198,587,1228,19.3
5546,1184,1157,586,1273,18.2
5547,990,898,748,1006,17.8
5548,933,803,842,898,17.6
5549,968,858,796,894,16
5550,861,735,925,789,16.9
5551,904,774,878,805,15.7
5552,866,734,899,770,14.8
5553,881,724,913,776,14.8
5554,838,700,936,744,14.6
5555,905,776,851,825,15.2
5556,1055,977,703,1013,15.5
5557,1328,1296,527,1341,15.7
5558,1401,1449,477,1528,16
5559,1291,1296,529,1432,16.7
5560,1316,1314,526,1499,18.6
5561,1116,1057,639,1236,20.4
5562,1139,1088,625,1180,20.6
5563,1165,1131,609,1196,21.6
5564,1260,1224,571,1301,21.4
5565,1475,1451,455,1646,20.7
5566,1521,1470,446,1720,21.3
5567,1633,1671,398,1852,20.8
5568,1463,1508,468,1670,20.3
5569,1140,1122,619,1208,19.7
5570,1147,1065,651,1160,19.4
5571,988,839,805,937,20.1
5572,924,754,890,783,20.4
5573,950,782,862,807,20.1
5574,926,727,925,729,19.9
5575,879,645,1023,612,18.2
5576,864,621,1073,574,18.4
5577,868,596,1092,579,18.7
5578,894,636,1010,687,18.2
5579,1009,816,799,856,18.5
5580,1069,889,738,976,19.3
5581,1311,1178,574,1208,20.2
5582,1370,1372,485,1400,20.8
5583,1246,1197,566,1278,21.9
5584,1039,917,735,934,23.5
5585,1296,1113,604,1073,19.8
5586,1523,1428,458,1363,20.2
5587,1424,1361,484,1346,20.2
5588,1513,1457,463,1393,19.7
5589,1338,1244,558,1255,20.2
5590,1214,1113,616,1213,20.1
5591,1290,1253,550,1332,20.2
5592,1353,1323,519,1430,20
5593,1130,1082,647,1102,18.3
5594,969,843,828,895,18.9
5595,1038,856,801,905,17.3
5596,1020,869,793,869,17.1
5597,1097,944,716,982,17.3
5598,1123,973,690,999,17.3
5599,1023,851,782,881,16.9
5600,1015,833,786,868,16.9
5601,979,805,809,843,16.8
5602,931,784,826,833,16.9
5603,922,783,857,825,16.7
5604,989,891,762,901,16.8
5605,1149,1103,622,1090,16.8
5606,1202,1160,585,1165,16.9
5607,1206,1131,592,1201,17.4
5608,1224,1126,596,1231,18
5609,1371,1305,521,1461,21.2
5610,1327,1259,539,1434,22.4
5611,1301,1218,553,1399,22.6
5612,1301,1208,560,1417,23.6
5613,1314,1191,564,1395,23.5
5614,1394,1272,526,1442,22.9
5615,1385,1260,528,1425,22.3
5616,1440,1362,486,1496,21.6
5617,1493,1437,470,1551,21.2
5618,1319,1230,551,1381,20.8
5619,1187,1110,612,1229,20.4
5620,1119,984,688,1082,20.1
5621,1100,924,744,963,19.5
5622,1076,895,757,939,19.3
5623,972,799,833,825,19.7
5624,973,828,818,811,19.7
5625,918,742,905,720,19.9
5626,844,630,1035,627,18.4
5627,817,588,1134,589,18.9
5628,791,519,1291,540,18.1
5629,819,537,1264,551,20.4
5630,972,743,944,742,20.6
5631,997,797,812,824,19.3
5632,1194,1000,653,1059,22.2
5633,1240,1014,628,1144,23
5634,1117,922,717,994,24.3
5635,1141,932,689,1014,22
5636,1062,880,719,924,22.9
5637,1160,1036,622,1023,23.2
5638,1169,983,672,1033,23
5639,1185,1006,666,1065,22.4
5640,1571,1559,440,1516,21.7
5641,1464,1362,487,1648,21.2
5642,1423,1314,508,1466,20.8
5643,1318,1226,543,1365,20
5644,1229,1114,598,1247,19.7
5645,1187,1105,611,1183,19.9
5646,1353,1176,584,2150,20.1
5647,1407,1235,548,2519,20.1
5648,1333,1201,552,1925,19.6
5649,1269,1181,559,1762,19.1
5650,1253,1206,540,1579,18.4
5651,1212,1149,562,1599,18.4
5652,1061,962,679,1395,19.2
5653,1028,890,733,1323,19.4
5654,1067,928,711,1309,19.1
5655,1111,970,667,1441,20.3
5656,1189,1065,609,1830,23.1
5657,1293,1114,584,1704,25.1
5658,1285,1065,597,1576,25.8
5659,1236,1011,631,1305,23.7
5660,1082,834,747,991,23.1
5661,1188,954,664,1148,23.9
5662,1348,1157,564,1307,23.8
5663,1394,1193,547,1386,23.2
5664,1472,1290,510,1420,21.8
5665,1291,1174,567,1341,21.7
5666,1264,1133,593,1258,21.3
5667,1264,1138,579,1245,20.4
5668,1260,1160,568,1231,19.6
5669,1184,1084,612,1151,19.3
5670,1122,996,660,1048,18.4
5671,983,881,752,928,18.2
5672,885,753,878,813,17.9
5673,825,661,987,753,17.5
5674,791,627,1069,709,17.2
5675,802,636,1016,721,17.6
5676,804,652,1054,710,17.9
5677,1014,927,747,951,16.1
5678,1316,1317,538,1336,17.1
5679,1296,1435,504,1489,20.8
5680,1381,1394,495,1558,20.6
5681,1570,1617,426,1944,22.1
5682,1426,1445,477,1782,24
5683,1535,1578,440,1921,25.7
5684,1678,1727,390,2039,25.5
5685,1605,1603,415,1912,25.2
5686,1559,1586,421,1827,25.4
5687,1713,1728,390,1919,24.4
5688,1751,1853,358,2013,23
5689,1723,1869,359,1919,21.8
5690,1778,1935,349,1927,20.9
5691,1461,1529,450,1573,20.2
5692,1258,1272,541,1325,19.3
5693,1138,1113,610,1203,19.2
5694,936,849,798,947,20.4
5695,1167,1090,626,1106,18
5696,1071,1003,665,1045,17.5
5697,866,717,909,827,17.2
5698,836,647,985,777,16.4
5699,823,630,1033,748,16.8
5700,890,727,917,833,16.9
5701,1019,901,750,960,17
5702,1177,1166,621,1157,18.8
5703,1348,1398,505,1444,20.3
5704,1341,1323,516,1522,23.7
5705,1307,1278,527,1452,26.6
5706,1305,1287,525,1437,26.2
5707,1177,1090,612,1209,26.3
5708,1192,1085,617,1170,26.6
5709,1214,1080,611,1190,26.3
5710,1240,1152,575,1278,25.6
5711,1271,1188,563,1305,25.1
5712,1333,1312,520,1364,23.8
5713,1390,1414,487,1428,23.3
5714,1266,1261,541,1285,22.4
5715,1140,1072,626,1143,21.7
5716,1240,1168,582,1235,20.5
5717,1187,1122,589,1208,19.5
5718,1043,975,675,1041,18.7
5719,948,826,802,897,19.3
5720,955,775,831,862,17.6
5721,915,721,891,816,16.8
5722,832,644,990,747,17.8
5723,846,628,1025,727,16.1
5724,897,750,874,799,15.8
5725,908,767,868,807,17
5726,1348,1357,526,1324,16
5727,1384,1386,504,1404,17.8
5728,1473,1463,462,1605,20.6
5729,1360,1287,517,1478,23.6
5730,1305,1223,545,1414,23.7
5731,1337,1302,507,1465,24.7
5732,1414,1414,478,1588,25.9
5733,1463,1417,467,1651,26.8
5734,1530,1425,457,1652,26.6
5735,1915,1889,340,2110,24.8
5736,1882,1920,328,2204,23.1
5737,1589,1619,406,1780,22.2
5738,1463,1484,443,1590,21.1
5739,1380,1345,493,1419,20
5740,1383,1332,495,1415,19.1
5741,1181,1094,600,1180,18.8
5742,1061,931,699,1015,18.5
5743,1091,945,698,1014,18.4
5744,1010,884,719,938,16.8
5745,868,688,922,777,17.9
5746,852,639,1009,723,16.5
5747,826,601,1056,702,16.9
5748,862,677,973,725,16.1
5749,951,800,803,836,16.1
5750,1210,1188,583,1129,16.2
5751,1601,1727,389,1718,16.5
5752,1477,1443,469,1646,19.6
5753,1458,1408,471,1664,20.7
5754,1354,1321,504,1496,20.8
5755,1385,1354,490,1506,21.7
5756,1460,1430,466,1604,23
5757,1492,1463,460,1632,24.2
5758,1569,1547,435,1736,24.7
5759,1870,1871,351,2165,23
5760,1774,1829,359,2152,21.4
5761,1388,1363,485,1556,20.3
5762,1303,1177,562,1389,20
5763,1257,1126,581,1300,19.1
5764,1132,1002,640,1126,18.1
5765,1050,881,732,982,17.8
5766,1033,842,756,941,17.6
5767,1106,938,685,1010,16.1
5768,1107,940,689,985,15.5
5769,1011,856,769,889,15.4
5770,916,726,879,791,15.6
5771,852,641,1012,710,17
5772,889,694,913,743,14.9
5773,1002,828,798,857,14
5774,1231,1134,587,1143,14.6
5775,1212,1191,551,1210,15.9
5776,1121,1012,650,1060,18.4
5777,1260,1121,568,1252,20
5778,1391,1214,518,1435,20.4
5779,1463,1280,482,1544,20.7
5780,1464,1321,475,1600,21.7
5781,1412,1230,516,1534,22
5782,1450,1292,495,1495,21.4
5783,1416,1283,510,1442,20.8
5784,1346,1211,540,1340,20.1
5785,1273,1137,586,1231,20
5786,1206,1049,634,1128,19.5
5787,1252,1094,615,1188,19.5
5788,1069,897,729,998,19.1
5789,1061,895,737,944,18.8
5790,1072,880,767,928,18
5791,1075,917,737,1037,17.5
5792,992,853,796,930,17.5
5793,914,741,891,803,17.1
5794,854,700,980,665,17
5795,774,591,1151,533,16.1
5796,757,542,1339,449,15.5
5797,752,516,1370,440,15.1
5798,757,551,1295,453,14.9
5799,777,580,1263,465,15.5
5800,774,583,1246,457,16.6
5801,805,632,1176,475,18
5802,838,686,1083,532,18
5803,824,695,1091,526,17.6
5804,812,704,1055,520,17.5
5805,806,702,1052,500,17.2
5806,789,675,1121,482,16.8
5807,821,713,1067,539,16
5808,1024,1127,704,943,14.8
5809,1009,995,784,1016,14.4
5810,1064,1055,738,1063,14.1
5811,1001,1029,733,1034,13.4
5812,927,868,847,864,12.7
5813,819,613,1118,500,9.9
5814,847,630,1057,537,10.2
5815,798,621,1115,524,10.6
5816,757,561,1192,457,11.1
5817,703,446,1523,360,11.5
5818,689,407,1757,333,11.3
5819,698,424,1665,339,10.8
5820,720,458,1536,358,10.9
5821,797,593,1212,494,10.8
5822,950,875,850,828,10.7
5823,887,809,899,769,10.9
5824,850,755,966,714,12.1
5825,836,740,987,672,12.4
5826,827,768,972,671,13
5827,819,810,947,631,13.4
5828,919,978,820,805,13.1
5829,897,890,850,808,11.5
5830,973,1023,780,964,13.1
5831,1065,1211,669,1188,13
5832,1341,1575,503,1571,11.3
5833,1303,1524,515,1580,10.6
5834,1189,1381,566,1426,9.5
5835,1054,1106,679,1239,8.6
5836,943,900,816,1064,8.5
5837,903,872,855,987,7.9
5838,858,760,940,873,7.1
5839,821,696,1032,783,7.2
5840,781,645,1088,719,5.6
5841,741,580,1224,660,5.1
5842,720,540,1296,613,4.4
5843,733,574,1238,627,4.1
5844,780,666,1099,697,3.2
5845,915,873,873,915,3.7
5846,1228,1362,575,1399,4.9
5847,1239,1373,550,1495,7.1
5848,1209,1255,588,1499,8.1
5849,1257,1308,548,1720,11.1
5850,1007,1000,727,1210,11.3
5851,1020,1041,733,1123,12.5
5852,1094,1144,669,1209,12.5
5853,1045,1087,712,1144,12.6
5854,909,879,874,847,13.8
5855,1013,905,816,923,11
5856,1236,1206,615,1166,8.3
5857,1275,1294,570,1280,8.6
5858,1237,1194,615,1193,8.8
5859,1101,963,748,966,8
5860,962,778,911,752,7.3
5861,841,680,1052,594,6.5
5862,831,620,1164,545,6.5
5863,843,622,1146,555,6.9
5864,798,600,1151,543,7.3
5865,730,477,1433,420,7.9
5866,715,445,1601,373,8
5867,726,443,1663,363,8.1
5868,771,490,1419,411,6.3
5869,805,555,1255,496,6.7
5870,958,803,910,738,7.1
5871,1021,959,760,910,7.9
5872,969,843,857,821,6.9
5873,923,733,962,740,6.8
5874,973,850,868,852,8
5875,996,893,808,895,9.5
5876,1055,1007,736,1019,10.5
5877,1023,971,752,993,11.4
5878,1039,1024,721,1043,11.1
5879,1051,1061,696,1111,10.8
5880,1050,1070,699,1087,10.6
5881,1156,1209,614,1250,10.6
5882,1277,1335,551,1331,10
5883,1172,1159,621,1243,10.3
5884,1048,973,731,1074,10.5
5885,1144,1096,643,1258,10.2
5886,1104,1023,677,1189,9.7
5887,1038,957,713,1092,9.3
5888,960,838,797,996,9.2
5889,934,787,822,974,8.1
5890,930,784,850,902,7.6
5891,918,778,864,859,7.5
5892,952,814,804,970,8.3
5893,1019,905,757,1062,8.9
5894,1287,1218,580,1304,9.2
5895,1578,1605,429,1643,9.9
5896,1417,1407,490,1488,10.2
5897,1392,1325,511,1465,11.2
5898,1147,1073,628,1198,11.8
5899,1150,1105,629,1160,12.5
5900,1252,1240,564,1277,13.2
5901,1186,1125,617,1171,12.5
5902,1172,1107,629,1106,12.2
5903,1109,1021,689,1036,11.5
5904,1201,1196,597,1196,11.6
5905,1189,1183,603,1170,12
5906,1282,1312,551,1312,12.9
5907,1207,1203,625,1251,13.1
5908,904,754,930,805,12.3
5909,900,711,975,736,12.7
5910,932,740,926,774,12.9
5911,968,785,872,826,12.9
5912,827,610,1092,636,13.1
5913,789,515,1276,516,13.1
5914,812,549,1213,531,13.8
5915,811,559,1170,558,13.7
5916,827,560,1169,565,13.9
5917,849,604,1086,604,14.1
5918,1001,798,855,794,14
5919,1021,896,741,907,14.2
5920,978,831,807,838,14.9
5921,996,855,793,884,16.3
5922,1014,843,791,866,16.9
5923,1061,928,730,909,17.4
5924,1092,975,690,990,17.4
5925,1129,1028,661,1050,17.7
5926,1077,969,690,1023,16.8
5927,1153,1079,635,1103,17
